,0,1,2,3,4,5,6,7,8,9,id
0,3.642194957365526,1.366440283564816,-0.5319201160413926,-2.197247143600159,1.3499015462764739,-2.1514688649505693,-0.7724208977192109,-1.8137217767274842,-0.8372810805937874,3.0913291090243296,0
1,-2.794249435463372,0.5997398731099661,0.46204218028992083,0.49576423943798253,0.9029414755569798,0.39892608185422185,0.934108883837917,1.1409016356097244,-1.3041380073537296,-0.8050598339875494,1
2,0.20158829897128472,0.0054963373450102465,-1.208620264843865,0.786516362918199,1.004973774186109,-1.3308821922634648,-2.1386426323948844,-1.41538930283791,-0.3805324618018322,-0.0446319253137617,2
3,-1.405268496789388,1.5490957639635121,-0.9079472002726681,0.21869393441430307,1.1213494956295378,0.31372342730292513,-0.8476526645461164,2.050001489598625,-2.523952147620461,0.560437617827622,3
4,0.07792032204141466,2.076844824810016,0.5658965522173712,-0.8564841751288554,2.3349949900576537,-1.0665226168185322,-1.6651138062575908,-1.199190666874456,0.6029004633790198,-0.9120382432556144,4
5,0.6965597742404259,-0.3633860620569004,-1.3481600119057169,-0.4557332656757731,-1.7615827806169477,-3.0669914600125683,-0.8665593727041323,-2.8654637770089324,0.4029771519415619,-1.2817175174168862,5
6,-2.7524724479079152,1.1179927688012865,0.7927971321936472,-0.10407905767779035,1.5519422952159871,-0.40370531129033815,1.6820011424176264,0.16171294229949162,-0.3581997828173574,-0.7724324381062436,6
7,3.3393613844064816,0.4584281935898097,1.6136976021780889,-0.7982235449026039,1.6966481129297344,-1.102367183650146,-1.7367040362625752,-1.5863692318812674,-0.08677856505220871,2.670988280299458,7
8,-0.45233651828091354,-4.5334999826114615,-1.4558939864230307,1.1675511584712939,-0.10099014099725989,3.5396702459871996,3.24725199611474,0.3729637143703044,-1.9887029206521483,0.9242428664959792,8
9,1.8895436322385613,0.6086045559272336,-0.7641087381855363,-0.8225087228793566,2.3028107605015022,-2.0369889158039167,-1.3759482623197319,-3.1894974312926987,0.9071649632528338,0.6400656062224879,9
10,-0.9071308770152334,0.5387498392114558,-0.19391547501345824,-0.27090451606381016,-2.3924690491475546,-3.506088339010211,2.559101711613473,-0.08679849948748175,-0.9806868873263123,2.1927368306506696,10
11,0.19873360758238753,-1.5443361511275064,-1.9107772341352918,0.7389526655610257,-0.26450177343383996,0.47631186510251444,1.633049964995402,0.48463727329128126,-0.977422982191124,2.3271824298896373,11
12,-6.9718745040269985,0.8336005156493163,-1.37531056958043,1.8659156598472129,2.3156138746797414,1.065572517931112,3.0359982724721277,2.3811245918294013,-1.6069924516779368,-1.6808316885039938,12
13,-2.4758399760357332,-1.0537723292574894,-0.23240221121031376,1.1179400666725758,0.05233056977777628,0.4088237789002136,1.8607962423856295,0.6431935634932877,-1.3360361840279416,-0.013876621388105526,13
14,-0.8821098927550142,-0.7697324221664179,0.4058394448618696,-1.3768352566095792,-0.14389149667178347,-0.5298739736659503,3.2348697471331493,-0.9901798444914536,-1.9708265106119744,0.07115799312819959,14
15,-3.8947348422253234,-1.2298198943901855,-0.8887952264979512,1.642235033549081,1.5949806612026505,0.43027511912114846,1.764547119375515,0.09902229135275797,-2.316114961874122,-0.670244796782828,15
16,0.737555147107572,-1.8871230606773293,1.4006773281782297,1.2054606264896504,-1.9366682727807634,-0.49636418185399145,0.01411703337164727,-0.34874403753952077,0.12106120053395752,1.03065740209334,16
17,-2.620721082230593,3.155464805382796,0.1697820934001547,0.04072088158084275,2.66749966953281,-0.04313837435482082,0.8637898552816555,2.9080898554347208,-1.7707687044414722,1.9279428491674193,17
18,-7.235875178641149,1.8451571246056253,0.3537335396814818,3.3215541495688,0.7849251751278179,-1.3245646237083126,1.2856881913344704,2.5656464516524524,0.15035915374908182,-1.1972859053414628,18
19,-6.4497671650478035,4.4030953382785505,0.07154116439347864,0.1703512629590248,-2.4056077172025185,-2.5591473168962997,1.2883213121552026,3.079065596261273,0.614063385949206,-3.8267490447693966,19
20,-6.748053694158077,1.5274560795092298,0.8236490275721722,0.7659758724313583,3.441549015374228,2.6987363051214617,3.372030947343756,3.4481953592543078,-2.6173460701212736,-1.7208572160843094,20
21,1.59976455856667,3.718422973849227,0.6525505807134973,-1.082674349633153,2.9780581994646043,-1.192033722419777,-3.340746854897339,-0.2082094410730826,1.2420441121906176,0.6388001025362495,21
22,-0.2890961503683815,-1.684821409030708,0.3581903518440377,1.551837348956175,-0.2508992641335783,0.25244739692801477,-0.9989030455808408,-0.9319793400483143,0.6695095565107207,-0.9387163417236376,22
23,-2.447778547400318,-0.9261628163716297,1.1382020530017387,2.403146662136,1.0179059727816737,0.09211244762392035,0.7680335984974934,0.6386131147702758,-0.3586395820292404,1.0035277251537384,23
24,-1.798240842279167,-2.5433845244202704,0.749721466844891,2.5484852734579255,-0.7583162323685795,0.9624723233568491,1.5870847462144435,0.37140609649806355,0.948713680244855,0.2702907318844483,24
25,-0.903504073591094,-1.6072059717775946,-0.6729295079548209,2.704575524940789,-0.47737049103188023,-2.790232860835373,-2.5063258848530774,-1.1615701698085283,-3.56993662930093,1.4648226199591958,25
26,-0.4627101760056808,-0.5126794163069276,1.3755182363168812,0.6157947380559682,-1.9758656537945285,0.09631263674109403,-0.9145784588881825,0.9673384944596112,-1.2006041847552864,-0.8301521178272413,26
27,-1.4401062019731254,1.4523430024595965,-0.4778176450723866,1.308324717279642,1.0288519550290725,-1.8647595647794528,-0.24229703218174725,0.9972654502888969,-0.8246010583046468,2.452179149146889,27
